Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Unnamed: 69
Sao Tome and Principe,STP,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32912.8261998364,32590.5691380165,32276.8555996368,32383.6307995413,32438.0273222247,32363.7787428018,32178.1290655996,32450.3450777786,32735.333217513,32422.9036780754,33326.9200107047,34380.6505979719,35710.9198520682,35935.8574824439,37521.4761346831,39940.4341033479,40103.8673835132,41317.4358287726,41570.5426862995,41005.5940897084,40744.9644581196,40805.4288774897,41551.8636363537,42281.3542305245,41753.9680873566,42689.1228225764,43234.2053116328,44287.5824092652,44437.1848653222,45848.0590026725,45051.5018187489,42792.7210133519,41854.5396601501,41226.3996566217,
Suriname,SUR,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69681.332474005,69602.6551998622,63744.4206978153,63029.2810567215,58839.1425925161,59635.115698101,61250.219097443,61105.9495224689,60742.9673440933,58941.021185273,58327.8188633863,57019.1148879945,57767.1305201448,60241.0816284759,61359.8370257168,63295.2916738598,64905.9414387554,65860.6149689916,66124.4440883644,66674.6955622973,69081.1196876739,69542.5231271977,68611.139083262,67244.1058361484,63454.8616987805,59232.312416997,59181.4885948853,60868.9981994483,60561.0856352443,53405.4179173168,50802.3036367573,51129.4541075349,51380.6668800692,52024.3366958426,
Slovak Republic,SVK,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34261.1979537055,32715.7340614251,34069.1111960991,37762.1518809866,39333.5974726543,40290.0536638418,42708.661659834,44657.7774006912,45855.2551452211,46981.4355842732,47984.4062237665,49596.5788336813,50734.6213063181,53779.5357158339,56199.7638931333,59264.5944509917,64076.0108848578,65473.9113544188,63914.8282336434,69854.0481130048,70940.7853714829,71707.1506416793,72238.6765507208,71207.3260134309,74993.0310188741,74409.0130474707,75417.9299621343,77377.0173567282,78700.2669357374,78296.7600683867,81372.3569348175,80075.3456360503,81516.4790476657,83055.2620775119,
Slovenia,SVN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53250.8796541375,50617.2752449181,52408.1183760857,54901.1200875675,56311.5530122725,57612.5853870193,59145.7016058635,60321.9844014023,64334.1517142485,66551.0108889061,67079.556347136,68371.6846188594,72682.6892915562,72247.2349173569,74777.3482508642,78144.7982707508,81428.6708453821,83932.5318574527,78334.1512017298,80508.0480996949,83514.6756091347,82109.1764231697,82893.8449775639,84498.4131627909,86293.7918424419,89172.9911701021,89695.3922018196,91315.6118427164,94133.7214288996,91106.3492153694,97320.3692815792,97791.8469942911,99531.720410365,100823.237262889,
Sweden,SWE,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75168.5163314873,77662.122674431,80639.4280861317,84689.7702871564,86402.7536988546,88634.6616068696,92481.1343319396,95725.0278243624,97297.4113187,100146.904938452,99152.8241007704,101186.181359923,103133.422582626,108424.641845763,110507.686990671,113534.56870126,114227.478145684,111866.855405163,109383.364166793,115268.749545186,116450.250675267,115512.323976208,115593.871346068,117141.238759902,120545.548780684,121229.088308001,121054.44117072,121389.868762259,123710.014749329,123001.88541571,129612.302096305,127769.382296299,126414.446590125,128256.805300823,
Eswatini,SWZ,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23369.7343887782,23189.0962566165,23356.7091000824,24099.6318719078,25395.1182487048,25816.689581749,26093.5257181505,26401.2629783631,26838.9907924989,27024.1224802573,27095.1530486399,28083.7117784976,29022.6174918446,29961.3551010212,31700.2741703255,33559.6293189319,34983.7333673007,34660.9256866071,34578.5361731971,35197.1144257314,35281.2867901804,36435.6863878001,37179.4149980745,37068.5615914341,37203.705230262,38299.3562361288,39744.9695456023,40731.450719186,44146.0270264914,46058.5539928593,47531.964677516,48870.5102156016,49988.1601837869,50288.7003354058,
Sint Maarten (Dutch part),SXM,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Rep.,SYR,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23546.4809127671,25887.1304769782,26609.5018726482,27929.6694942909,29194.3253457827,30856.5856310203,31234.7827292336,32143.3225174397,29681.6736259505,29183.1007680723,29715.644526689,30204.1112268614,31695.7694314959,32986.695300681,34113.3526810678,34102.359022259,34434.6258832465,35977.8579512378,36958.6525547384,38309.7828094692,38064.1613732829,33310.9334531979,27619.2668654921,27491.6104456555,27757.3586432389,25965.06707879,25231.8345730763,24429.0126736453,22931.6523328137,22183.3998304497,21468.9479188448,19852.5202464802,18225.7371987396,,
Turks and Caicos Islands,TCA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4704.59627468553,4858.06652086366,4036.56663797438,4423.81521241078,4294.70214199959,4217.35059678614,4366.06785744449,4564.52159975512,4417.87435866215,4274.97973050323,4668.81466966159,4938.08816473628,5464.71907535214,6988.09612372893,7914.45076202881,7664.97769662486,7808.13157664475,7839.17448315212,7519.59218456951,8340.07365248479,8485.24209054739,8998.09785718297,8989.83938601533,8908.13283034259,8997.56319405501,8435.47971039184,8086.19682007587,8318.67972586782,8469.38442375535,8276.4481816913,7958.38943454205,8425.35958301537,8291.3841965029,8102.6478260003,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5251.50271894052,5707.58273906256,6242.33543312426,6797.80662407376,7353.57579710612,7894.27019740075,8309.29693474314,8279.46057016782,8666.80466597211,9182.77069184044,9673.2261640825,10315.7982329069,11071.2779481996,11864.3613253664,12832.2733852326,13975.2331938686,15393.4802788385,16524.3904941722,17606.8570237514,19095.7778688814,20414.1304453144,21794.0524728915,23277.2121154967,24710.8333328324,26226.2935740476,27796.3073643764,29552.7216488662,31287.0323675163,33028.8250549052,33922.8283520539,35715.9045372897,37091.0389718133,38610.6041272252,40381.7056680576,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42500.5445869281,38055.442680026,36389.6491437624,33162.6504422693,32780.0799288411,32963.3795702969,34193.8337206549,34042.1002235136,34284.2745966022,36501.1723038897,37752.4725511377,39355.9609137255,41847.128498535,44947.9053424979,47182.1015353685,50423.5606009833,53358.6920665704,55224.9861376575,52859.6836985722,54444.3182862976,56587.8098570295,57922.2252700639,59332.3628578413,59947.4606562868,59880.3068825427,60367.6583047397,62198.2566591223,63939.2946939794,65818.0122267021,66046.1661201306,69571.9568867689,72649.6493673986,74876.341875737,77346.8385523414,
Togo,TGO,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6677.92052502127,6225.57017729941,5318.961878734,6058.18647822454,6225.24983726243,6485.31065937295,7163.12817257676,6788.00005209902,6747.13533600192,6511.55560415434,6377.95490249514,6444.33514367635,6687.18651343283,6445.78021675633,5990.06126070069,5973.84026463584,5701.72397539479,5727.34046958671,5843.10489555035,5992.87300299676,6150.53171860238,6372.39355446351,6574.26649192815,6770.32163138535,6960.69394272583,7121.8065280661,7272.83206369154,7359.21766321407,7455.93288598046,7485.06380938948,7686.77979876406,7818.53145770525,8072.66323357741,8266.55164870949,
Thailand,THA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17870.8293692791,18625.6200078607,19758.9813929029,20882.8429375153,21965.6217823688,22655.5279873149,21566.6030807508,20284.660395158,21051.6728392628,21408.6316864709,21801.0875642989,22688.3073091904,23978.2016993288,25121.3036265276,25768.6509997363,26859.3247996894,27792.7632520095,27914.2799150905,27483.1880785805,29419.4489214376,28698.0299373995,30555.5357360259,32192.0969536608,32381.9233267894,33361.8467398692,34706.2573619582,36301.276344058,37364.4397250631,38366.1569552291,35914.6207865648,36345.6913344344,36892.9327467022,37582.5641981473,38616.367733741,
Tajikistan,TJK,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15356.2971541454,10751.753441326,9000.96986374343,7025.18252299895,6050.17708247843,4958.75579833851,4949.13206926919,5154.8187168187,5241.08132595481,5516.52285769215,5826.20458596246,6261.25827281736,6724.37444125097,7130.35227840225,7450.81996017422,7825.07672249579,8309.5820531936,9276.84368521032,9915.68466664239,10313.2614160484,10823.0557840647,11337.3364612922,11850.1854864879,12312.8879661361,12724.8466283528,13262.7445832628,13988.8302438011,14852.2034934097,15756.5814650972,16432.8766185229,17427.3926813268,18259.2490884554,19311.624264964,20501.2134611454,
Turkmenistan,TKM,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24913.1284370059,20236.7522625757,20020.719514738,16217.645839844,15080.1565867515,16178.5534272143,13790.5722486494,14674.6882019329,17007.0353288306,17238.336450462,17303.4221914103,16627.3305350063,16520.857091452,16739.6728944776,18434.4355309511,19901.1144678815,21510.5498162689,24103.4932983216,24778.5923698824,26528.3477243191,29973.4256252559,32705.9454782073,35401.2000642622,38392.2905972076,40142.0969783983,41887.5936077051,43886.6868207547,45888.4691633123,48070.4864380522,51693.9279439088,53756.4049627784,54656.227874255,57172.7883866399,57512.8298757821,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33795.6071151438,33774.0535535565,34231.5249056494,35275.663761123,35069.8498145818,36032.1947125553,36630.0039469001,36923.844847483,36608.5691450077,37247.2244934368,36410.8839630374,35894.1398271756,35876.6771103212,36615.1403039525,37060.5808884194,37958.7977653187,39200.291682745,39858.7089645321,38576.5051823554,40416.8301292352,41568.9572445438,41742.3147014638,42407.6640290767,42486.1618243125,42225.428468719,42087.4673597168,42325.7950656839,42233.9997365474,41743.1571609449,42224.2013863371,42592.0886758791,42127.1823690294,42336.5729895658,42852.3653119779,
Timor-Leste,TLS,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5894.3165389702,6329.21216128676,6785.4873015013,7062.64771445737,7342.41955577045,7728.71772962699,7828.50762665081,7470.79764567455,5452.24622495943,9675.85701821952,10419.7560205466,8940.25673355512,8366.61499089317,8289.94107413824,8375.60992323215,7794.55668171392,8412.98398604181,9175.78804159967,9881.87703500374,10572.1842727173,10941.2658057096,11190.4895176081,11234.5558672983,11429.2757776439,11390.8988371379,11519.5208764524,10741.9353337683,10359.7144766838,12489.2222477058,16106.4163091192,16511.3119091983,12513.1696703778,10100.2178371041,9674.93964463556,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25744.6631542742,26398.7901929225,26419.7535561199,26322.7744510688,26770.4150494056,27233.9216404294,27121.950876382,27889.1206327526,28020.7094228224,28098.2653220325,28157.1764621332,28446.7597466938,28116.3074577737,28913.5623843321,29384.5588180387,30032.9178316752,30787.1102836501,31311.0131099418,31332.0065523297,31913.767361696,32113.445068291,32586.1578076707,32193.8702657941,32574.404762639,32854.419317104,34083.3841768421,35019.8278866765,35691.0697626288,35617.5902804634,35411.0174934188,35608.1606806779,36342.2763733496,36562.118713813,38523.4821645533,
Tonga,TON,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14344.5413350916,14060.0324751584,14258.4375641587,14709.1938231951,15672.3247311826,15767.0068033277,15661.5949833842,15931.1608862307,16213.8388953947,16774.2591284314,16997.3609487383,17751.707581491,17782.8784503136,17182.6435196442,16818.3982455743,16208.5176818571,15795.917800754,16523.1910032045,15669.8053500708,15803.2221680008,16895.2334058535,17121.4511891556,17306.5263012186,17806.7265406011,18156.2588596534,19520.9742108946,20278.8836940286,20480.9239218098,20396.918811197,21081.4830889672,21067.8278231291,20815.1942981723,21540.3095885606,,
South Asia (IDA & IBRD),TSA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6754.96913761742,6943.16017075302,7091.18399495632,7341.48917482522,7636.14836580867,7924.35455492508,8012.04944620669,8229.72292419434,8643.30302360489,8735.47207459595,8945.90201397549,9102.63926089137,9581.83736146681,10095.8631265906,10651.6490360292,11396.529225645,12174.3245463394,12532.4169567762,13383.9899716764,14347.0160764457,14989.9868242379,15706.4738495316,16440.4924721663,17345.7273000367,18379.2580947564,19537.1407911494,20454.1925838533,21458.3489310936,21793.7411393371,20938.449289401,21836.2885020134,22329.9404824362,23343.7545503603,24086.6285903587,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8722.29832909533,8440.23201283918,8121.84514857812,7957.19092972793,7997.27616299054,8190.0846411881,8316.11254756703,8304.05907874404,8267.37191929312,8315.46276658017,8428.72992552374,8693.80737426727,8800.05505786569,9123.02065865008,9416.10426379654,9731.95721196887,10072.398006998,10344.9787297693,10415.6174205036,10824.7955518663,10971.242890901,11084.6079227525,11302.0006652249,11621.3745720132,11700.6343353151,11600.3633001362,11667.8835953998,11699.401132317,11739.2634763449,11420.8697268122,11524.8810178847,11492.9731587566,11372.8322668884,11482.9388906739,
Trinidad and Tobago,TTO,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37861.5076901741,41305.1766062315,40455.5091317829,39812.5287561947,39406.0778372107,40440.7712793407,41942.9043872696,43990.6775911137,46084.885953457,47909.7900069819,48400.8804164462,51124.4551894331,56655.0542166691,57870.3153752722,62053.3250473185,68295.8562384465,70909.8889212979,72175.7306140319,70086.0855309668,72104.4203769259,71883.5710870192,75378.4807561583,76586.1381217619,78559.2233896731,78760.0950673976,74352.5828077298,71187.3599488064,70658.9429472873,71117.9557204575,67315.0318430325,67825.7353315513,67554.341800962,68300.9798286512,69900.5479227994,
Tunisia,TUN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26380.5571611819,27502.4146052266,27358.8484619674,27435.2152012121,27438.7118785733,28539.2185076811,29279.6336074138,30006.6014855992,31211.3366302171,32066.5654042958,32577.7476928422,32598.9507266029,33663.6888231659,35202.1885591991,35450.9816857665,36224.6016290194,37877.4960842481,38784.992055315,39528.3891441673,39852.999495887,40905.7959640666,41283.0588808743,41437.8533000796,41633.5541564264,42196.348334399,42287.3723250399,42952.9926939747,42756.1367798285,42985.3932643552,41254.5374446684,42727.5342150919,42941.6078320114,42981.4656903952,43858.7436568248,
Turkiye,TUR,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35126.6589442181,36762.3689821314,41641.2492569778,36783.094443912,38685.6045349792,40392.7762121673,43487.6773878906,43347.6284066004,41453.2223526905,45217.6383392572,42741.658204891,45847.0621920864,48947.0938116273,55318.343527048,59022.2602560017,62074.7367383767,64867.3930752808,63815.3544316803,60405.2265726346,61388.8228693123,63968.4222194651,65299.0569944818,68734.435954961,71368.7559147822,73490.2555737485,74102.0980632588,77179.529099271,77705.527937945,79939.2162055263,85757.6875298405,89444.5628775016,88599.497571676,90796.2332748558,91374.8740555877,
Tuvalu,TUV,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3857.19556488,3775.76312139113,3684.32716655565,3560.50395328361,3545.91615741144,3642.74750560434,3698.22758826456,3728.55407220199,3799.73021074093,3850.19019243513,3968.23070237286,4126.79617036836,4273.69600587692,4460.88533639382,4656.81526672273,4819.30039109937,5025.48236399246,5194.75741022584,5366.17027402433,5634.46947457195,5954.74407303607,6055.94923638043,6281.01952660532,6474.71888442491,6629.20406857146,6818.50706248797,7016.64854037809,7154.78238250684,7335.28832498707,7558.80523531327,7328.79547960156,7387.9308642456,7510.74666491043,7677.6807452185,
Uganda,UGA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3003.45222720916,3006.3907393243,3147.71217335337,3242.87722247608,3530.51253181334,3767.03966096046,3860.14389941785,3949.19046240983,4138.37489970567,4143.34849368428,4232.46523208536,4464.26391011327,4612.01143486915,4741.38561481935,4860.64851258885,5255.68804973083,5557.67426414414,5887.68186445028,6134.96821220548,6284.9529356312,6080.51857865213,5829.6680236002,5681.21678504972,6362.61458865284,6645.66481103676,6910.1779850484,7093.27954553307,6806.31848798134,6622.21935576457,6463.76710697646,6354.79552479968,6213.31184165624,6336.57666351767,6505.07731168524,
Ukraine,UKR,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45539.577234714,41006.2323116804,35263.9498069724,27346.7237576983,25118.8603251384,23275.3761644069,23047.9844846885,23332.1637572052,23523.8296178376,24980.6855780883,27096.268044409,28349.3919213092,30792.3208788232,34408.9573808955,35180.2255339618,37938.4341889834,40610.3686862221,41696.2163503258,36508.2714615468,37859.2738349167,39982.1535587709,40064.1662922271,40102.5345992779,37122.0009450865,33665.0529979992,34764.1061245004,35835.7324026933,36994.8441693595,38113.50342085,38229.3434679099,40308.3359337474,,,,
Upper middle income,UMC,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12671.2651742067,12902.8477620424,13351.5520702109,13693.0254857015,14101.6178066875,14742.7256490793,15328.1982223602,15456.9021159605,15733.6607008562,16439.3951673695,16782.454188573,17382.7069367772,18110.9879040145,19203.8794071683,20276.7763854474,21607.5222954331,23228.7257329453,24382.2039848478,24878.5071846053,26671.730958967,28103.9870400862,29346.8062089934,30783.048639328,32005.437416623,33113.5828991082,34455.5204857672,35996.8424306407,37428.5117714931,38707.8963819822,39559.2129201582,41319.377108097,42563.706265153,43903.9197065984,45477.2895436378,
Uruguay,URY,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37006.5731070844,39542.5605614349,40718.7202571546,42561.4212655841,41372.1331583466,43542.2231517529,46458.5739619535,46908.60180361,47454.0991875033,47163.2868992875,45408.4876020358,43686.8439720484,44553.0742604868,44375.6648802065,46970.9178592899,46157.6692798048,46782.2604078306,48980.902354426,50029.0727130309,53643.3309434308,54104.1964940648,56452.5097228485,59065.2869898113,59740.7339063427,61097.7114741297,62338.4801835047,63607.3365948229,64121.0224970058,64744.936215255,63144.7037528283,64023.1168725835,65393.9648258428,65200.5046950858,67011.4900890762,
United States,USA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92226.4112195991,94644.5319365245,95590.4919896101,96895.4207131591,97546.7646934134,99446.0311304587,101487.66020632,104208.9569389,107377.611309966,109932.251064648,111034.529489782,113396.808930562,116237.533110729,119148.824711668,121196.232571567,122255.200071616,123651.003101688,123985.504586844,125344.453007115,129284.288221783,130147.263453019,130909.115507274,132306.492105414,133281.603729459,135038.955151717,135265.257755882,136420.185574135,138621.235994569,140255.892055835,145799.895375942,149654.666813837,148651.6235516,150436.445058087,153724.510471246,
Uzbekistan,UZB,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11608.385034028,9939.57361890343,9617.58295171073,9036.10623797531,8755.4395720576,8970.96313328515,9271.25356405838,9721.89080917174,9922.65555175684,9956.5096708858,10018.7626659137,10058.445415292,10136.5754063268,10581.2590792933,10992.0534346785,11478.0810252383,12240.635820419,13122.1789106314,13961.7551449138,14791.6973798475,15552.9625861052,16379.651457804,17330.6390205379,18332.7886596121,19450.9867916342,20360.6479725984,21125.6974471176,21953.0219696691,23088.171472426,23623.1694411093,24928.0732190511,25817.5266603026,27043.8431358432,28469.4621123779,
St. Vincent and the Grenadines,VCT,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23810.7363234443,24759.669551715,25397.0197765401,24872.4015676318,26388.2556213852,26553.7458553786,27101.6566299882,28058.7813860342,28589.8640280386,28979.0987427083,29395.6830204254,30425.626361672,31809.3505485408,32638.4208898739,33187.0160276574,35064.7404957499,35913.0559037027,35863.2782805734,35559.7529358735,34246.2906761111,34065.2359867945,34355.4047211577,34932.0278641937,35304.3250265292,36196.431360032,37591.9998805608,38165.0217494775,39405.3997882464,39919.6063492156,39983.1774108357,40637.9838860387,40802.4608009891,42533.2829287488,44063.0854708656,
"Venezuela, RB",VEN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132635.971679736,134861.159711015,133706.59507959,135202.397055869,137566.180389789,140496.498747936,142072.655305051,134274.558719889,139179.186186414,126510.448240426,109710.958263674,109368.789603937,108795.695750678,103414.852571036,105231.121584379,102082.54937796,111244.920355092,119991.808405705,120763.041347265,122287.307419573,117998.227830043,,,
Vietnam,VNM,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.08351668575,5733.48511337632,6041.49826502323,6414.06077165338,6859.77219896844,7322.76100815394,7878.24206730145,8130.89278685184,8373.40474678243,8842.44620353033,9038.48032662727,9411.23818894234,9920.18592707931,10467.0341493862,10990.9817139219,11421.8973866184,11834.031165406,12069.9838609671,12348.6291101514,12790.1549732578,13356.96664417,13901.085479596,14358.5460599234,15079.6514659694,16009.8086878279,17000.2147796543,17973.3795572139,18936.4394759814,20457.7304210902,21529.5499916683,22095.6315406905,23264.7760930193,24333.2482522191,25849.7137223478,
Vanuatu,VUT,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7850.63511655079,7890.92060278972,7882.01538887887,8453.13494310735,8315.40098074801,8274.94357027765,8459.02124566188,8312.63215042032,8101.20576883323,8315.39929344181,7754.07751936562,7096.46264672323,7159.90619599109,7182.14887508365,7295.571435583,7661.39651088395,7823.59139950099,8241.46688945701,8529.90240032514,8864.74306848377,9034.22640025578,9029.63404304783,8984.41165090105,9134.07321698944,9418.14398081424,9656.44062514289,9984.61778789652,10166.719419694,10392.0016912948,9597.07358763904,9316.67881783441,9463.60408451215,9117.69087400234,9265.66498077998,
World,WLD,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26908.3481019052,26854.3461324988,26955.1371123468,27264.2995929896,27666.4910047893,28220.8369156218,28811.5354970109,29058.8765661536,29562.0518690249,30366.3085126184,30647.2047664338,31074.4722036105,31723.4681391555,32747.5049211692,33651.2482761364,34828.7743552567,36073.7454278596,36685.302210189,36283.9374904137,37716.8562296935,38691.5423866447,39452.9361071923,40293.3591806291,41190.9731117416,42076.6534950683,42950.4701820736,44098.2574411399,45148.6005482745,45890.3174755964,45491.0236526754,47075.4164134126,47665.8115574618,48382.217427664,49070.1500275923,
Samoa,WSM,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11920.2365987411,11775.014536999,12119.5930842914,11637.6599448564,12352.7084703555,13208.7932988022,13211.2190059406,13459.7411928782,13724.9409218575,14425.1927387885,15528.7106032265,16330.4535478675,17064.8310620411,17488.1392996403,18591.5283584062,18880.9607882693,18807.6677201125,19330.4264220849,19043.4419789802,20110.5359002333,20774.4868417374,20384.7158978784,20173.1721477948,20112.1968119369,20804.2319594447,22451.5382710637,22707.9776939604,23068.2096616828,24750.7643080166,24973.8355976185,23868.9484296817,22989.0195301338,25150.5819682917,27514.3132732043,
Kosovo,XKX,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34834.151610935,33611.7021559186,33213.9404131452,33600.757857467,34198.1182478479,35147.8948667214,35547.2960104608,35113.1313503452,35346.1072292287,36170.6070240137,36483.2981920833,37152.9582813725,37635.2838559747,38675.1420975674,40075.5907162907,41660.9785645563,43273.0533224614,44100.9061408614,44603.8971679585,49238.2413685709,48170.7930540654,48689.879910077,48601.48045075,48673.3715363688,47027.8615960027,47571.4798429959,47429.9788475203,47535.3076874791,47461.5376300893,46936.8222352159,50773.6461226722,49209.1559636943,46605.0410086208,46906.4336952101,
